Date,.SSMI,GEBN.S,ALCC.S,LONN.S,NESN.S,NOVN.S,ADEN.S,SLHN.S,SIKA.S,LHN.S,UHR.S,CFR.S,CSGN.S,ABBN.S,ROG.S,SCMN.S,UBSG.S,GIVN.S,SRENH.S,SGSN.S,ZURN.S
2007-06-11,9223.04,,,,,,,,40.699436905792005,,,,,,,,,,,,
2007-06-12,9180.97,207.399537,,106.33809199999999,46.725,59.9345898,87.5,266.2686693267976,39.620536661552,112.8226430282952,342.5,31.553979385544,80.97707087716056,24.72923805314573,217.2,415.52798775,67.3229692709102,1085.015985940501,113.6,1455.8084028196647,369.5
2007-06-13,9146.07,205.01220419999999,,105.504431,45.800000000000004,59.9345898,89.0,265.4423895150774,39.08938577208,111.77718224347703,343.0,31.553979385544,81.24972094745405,24.682579113422804,216.3,414.53330675,67.4563701347231,1080.3632587280629,112.9,1448.1209657090658,369.75
2007-06-14,9292.3,206.7032316,,108.00541399999999,46.5,60.42078484999999,90.0,267.7146589973077,40.301073738688004,113.7809820810452,350.0,32.1785974075104,82.84017969083261,25.61575790788114,218.3,418.01469025,68.61251095443491,1099.9047130203019,114.3,1479.8316437902863,380.0
2007-06-15,9395.75,207.10112039999999,,109.209591,46.7,61.702571799999994,90.95,271.43291815004807,40.716035371088005,115.6976601865452,352.75,32.4801371422528,83.38547983141954,25.8023936667728,220.0,423.2367655,69.27951527349941,1125.029439967466,116.5,1474.0660659573373,389.5
2007-06-18,9365.73,211.67684160000002,,108.09804299999999,46.650000000000006,61.216376749999995,92.15,272.0526280088381,41.413170913520005,115.1749297941361,351.75,32.307828722400004,83.3400381530373,25.662416847604053,218.6,422.73942500000004,69.2350483188951,1155.7374395695558,115.9,1474.0660659573373,384.5
2007-06-19,9333.4,211.97525819999998,,108.746446,46.25,60.862780349999994,93.0,270.40006838539796,40.550050718128006,115.61053845447701,348.0,32.200135959992004,83.56724654494853,25.56909896815822,217.5,420.2527225,68.923779636665,1150.1541669146304,115.5,1454.8474731808399,388.0
2007-06-20,9347.28,213.4673412,,107.820156,46.075,60.9069799,94.9,272.0526280088381,40.6662399752,116.83024270343155,350.25,32.3293672748816,84.29431339906445,25.98902942566447,216.4,420.00405225000003,68.7903787728521,1143.6403488172175,115.7,1441.3944582372917,393.25
2007-06-21,9230.27,208.5932034,,104.856028,45.650000000000006,60.2881862,96.5,267.7146589973077,40.81562616286401,115.00068632999974,344.75,32.1139817500656,82.47664626377464,25.755734727049887,213.5,423.734106,67.589770998536,1128.7516217374164,114.4,1438.5116693208172,387.75
2007-06-22,9166.49,211.67684160000002,,104.114996,45.1,60.33238575,95.05,266.8883791855876,40.882020024048,114.56507766965883,346.0,32.2432130649552,80.79530416363158,25.942370485941552,212.1,419.00937125,67.0117005886801,1123.168349082491,113.7,1412.5665690725461,386.75
2007-06-25,9141.23,207.4990092,,104.300254,44.975,60.33238575,94.75,266.2686693267976,40.74923230168,114.3908342055225,339.75,32.0709046451024,81.24972094745405,25.755734727049887,211.9,419.755382,66.4780971334285,1109.2101674451776,113.5,1406.8009912395967,383.75
2007-06-26,9073.33,205.7085096,,104.48551199999999,45.050000000000004,60.06718845,95.3,264.4095397504273,40.08529368984,113.95522554518158,337.25,31.5324408330624,79.65926220407546,25.475781088712388,211.3,418.76070100000004,65.7666258597597,1105.4879856752273,112.4,1385.66053918545,375.75
2007-06-27,9025.82,205.410093,,102.81818999999999,44.875,60.243986650000004,93.55,262.9635500799172,39.587339730960004,113.25825168863612,336.25,31.209362545838403,78.61410360128383,25.19582745037489,211.8,416.02532825000003,64.92175372227801,1088.738167710451,110.8,1375.0903131583764,375.0
2007-06-28,9138.91,206.902176,,101.89189999999999,46.150000000000006,60.77438125,94.2,264.4095397504273,39.836316710400006,114.3908342055225,339.25,31.446286623136,78.88675367157728,25.755734727049887,214.7,417.51734975,65.1885554499038,1117.5850764275656,111.2,1387.5823984630995,378.0
2007-06-29,9209.36,207.896898,,104.300254,46.6,60.995379,94.95,267.7146589973077,41.49616324,115.6976601865452,349.0,31.661672147952,79.38661213378198,25.942370485941552,217.4,416.52266875000004,65.45535717752959,1125.9599854099538,111.9,1395.2698355736984,379.25
2007-07-02,9192.58,208.6926756,,104.856028,46.675000000000004,60.376585299999995,94.75,264.8226796562874,41.34677705233601,116.65599923929521,349.75,31.7047492529152,79.34117045539975,26.222324124279055,216.8,417.51734975,65.4108902229253,1108.27962200269,111.0,1397.1916948513483,376.5
2007-07-03,9240.31,208.6926756,,104.856028,46.975,60.243986650000004,95.7,266.8883791855876,41.34677705233601,116.65599923929521,350.0,31.446286623136,80.1136789878979,26.73557246123113,217.7,417.02000925000004,65.8555597689683,1104.5574402327397,111.9,1417.3712172666703,380.75
2007-07-04,9294.51,210.68211960000002,,105.22654399999999,47.300000000000004,60.464984400000006,96.1,266.0620993738675,42.160101851840004,117.96282522031794,354.0,31.769364910360004,80.70442080686709,27.062185039291546,219.7,417.02000925000004,66.0778945419898,1105.4879856752273,112.0,1431.785161849043,380.25
2007-07-05,9219.37,209.09056439999998,,103.929738,46.900000000000006,59.6693925,96.3,265.2358195621474,41.562557101184005,118.48555561272701,351.25,31.769364910360004,80.02279563113342,26.87554928039988,217.3,419.50671175,65.6332249959468,1103.6268947902524,111.0,1449.0818953478908,377.25
2007-07-06,9263.97,209.88634199999998,,104.392883,47.150000000000006,59.6693925,96.9,265.2358195621474,42.276291108912005,119.18252946927247,350.25,31.812442015323196,80.70442080686709,27.015526099568632,218.9,419.2580415,66.16682845119841,1106.4185311177148,111.1,1445.2381767925913,378.75
2007-07-09,9296.43,210.383703,,104.948657,47.25,59.44839475,97.95,265.8555294209375,42.24309417832,120.402233718227,354.5,32.1355203025472,81.15883759068954,27.202161858460297,219.3,427.96150025000003,66.4336301788242,1116.654530985078,111.5,1452.92561390319,382.25
2007-07-10,9248.38,209.09056439999998,,103.929738,47.900000000000006,59.18319745,97.3,263.37668998577715,42.425677296576005,119.70525986168155,351.75,32.092443197584004,80.2045623446624,26.96886715984571,218.3,421.744744,65.45535717752959,1096.1825312503518,110.2,1446.1991064314163,376.0
2007-07-11,9214.39,208.394259,,103.929738,47.900000000000006,58.9621997,96.35,260.8978505506169,42.409078831280006,119.35677293340883,347.75,32.1785974075104,79.84102891760445,27.29547973790613,216.5,420.99873325000004,64.87728676767371,1087.8076222679636,109.2,1431.785161849043,374.5
2007-07-12,9248.51,206.902176,,105.31917299999999,48.1,59.09479834999999,96.25,260.2781406918269,42.442275761872004,119.18252946927247,350.0,32.5447527996976,80.43177073657363,27.902045954304043,216.2,425.47479775,64.9662206768823,1083.1548950555257,109.1,1458.6911917361392,375.0
2007-07-13,9261.74,207.399537,,105.59706,48.050000000000004,58.343406,97.5,261.31099045647704,42.49207115776,118.5726773447952,360.0,33.1262937167008,81.24972094745405,27.715410195412378,216.6,432.1888945,65.5442910867382,1084.0854404980132,109.2,1451.9646842643654,376.25
2007-07-16,9299.8,206.902176,,105.68968899999999,47.7,58.6086033,97.45,263.37668998577715,42.575063484240005,118.5726773447952,359.25,33.384756346479996,81.65869605289423,27.902045954304043,217.0,433.92958625,66.38916322421991,1085.9465313829887,110.3,1426.980513654919,382.75
2007-07-17,9219.32,206.7032316,,105.411802,47.2,57.94561005,96.05,260.2781406918269,42.558465018944005,118.74692080893156,360.25,33.384756346479996,81.5223710177475,27.482115496797796,215.7,432.93490525000004,65.5442910867382,1086.877076825476,108.9,1402.9572726842975,379.0
2007-07-18,9074.07,205.907454,,104.114996,46.425000000000004,56.663823099999995,95.45,256.9730214449466,42.49207115776,116.65599923929521,359.0,33.2124479266272,79.47749549054647,26.828890340676967,214.4,425.2261275,64.56601808544359,1068.2661679757248,107.5,1369.3247353254274,370.75
2007-07-19,9189.31,205.907454,,105.31917299999999,47.425000000000004,57.6362132,95.85,258.00587120959665,42.52526808835201,117.00448616756793,379.25,34.1170671308544,78.7958703148128,27.43545655707488,220.5,428.2101705,63.899013766379106,1061.7523498783119,108.1,1400.0744837678228,375.25
2007-07-20,9105.46,205.7085096,,105.22654399999999,46.85,58.255006900000005,95.4,256.76645149201653,43.05641897782401,114.65219940172702,373.0,34.461683970559996,76.84187814437627,26.87554928039988,218.8,423.2367655,62.520538173645804,1069.1967134182123,107.4,1401.9963430454725,370.5
2007-07-23,9117.45,205.7085096,,105.68968899999999,47.050000000000004,58.387605549999996,93.65,257.3861613508066,42.160101851840004,115.43629499034064,377.0,34.6339923904128,77.25085324981646,27.202161858460297,217.8,425.97213825,62.1203355822071,1068.2661679757248,107.1,1433.707021126693,372.0
2007-07-24,9047.68,201.6301494,,103.83710899999998,46.6,58.387605549999996,93.5,254.2876120568563,40.865421558752004,114.12946900931793,373.0,34.138605683336,76.20569464702484,26.73557246123113,216.8,420.00405225000003,62.1648025368114,1059.8912589933368,106.0,1436.5898100431675,367.0
2007-07-25,8922.71,198.2480946,,104.114996,46.35,58.0782087,88.4,251.18906276290593,41.379973982928,113.34537342070429,365.5,33.6862960812224,74.16081911982381,25.849052606495718,215.4,418.01469025,61.05312867170391,1046.8636227985107,103.7,1438.5116693208172,356.5
2007-07-26,8706.4,194.26920660000002,,103.188706,45.300000000000004,57.28261679999999,85.85,244.5788242691453,39.836316710400006,110.55747799452249,353.75,32.78167687699519,71.61608513041811,25.662416847604053,210.5,408.813891,59.2299835329276,1046.8636227985107,100.3,1403.9182023231222,343.75
2007-07-27,8705.57,194.965512,,104.392883,45.725,57.28261679999999,81.85,244.1656843632852,38.5914318132,110.12186933418158,351.75,32.3293672748816,71.34343506012462,25.942370485941552,210.0,411.3005935,58.7853139868846,1036.6276229311477,101.3,1400.0744837678228,345.75
2007-07-30,8705.11,192.08081819999998,,105.13391499999999,45.550000000000004,56.97321995,83.5,243.54597450449518,38.475242556128,109.42489547763611,354.5,32.2862901699184,71.16166834659563,26.68891352150822,211.0,402.34846450000003,58.42957835005021,1031.9748957187098,101.3,1416.4102876278453,346.25
2007-07-31,8885.04,196.5570672,,105.782318,46.5,57.7246123,84.35,247.4708036101656,38.392250229648006,112.29991263588612,366.5,32.8678310869216,72.70668541159198,27.57543337624363,214.6,409.3112315,60.0748556704093,1055.238531780899,104.0,1402.9572726842975,354.0
2007-08-02,8775.68,195.8607618,,103.188706,46.025000000000006,57.28261679999999,84.15,242.71969469277505,38.75741646616,110.47035626245429,356.75,32.4585985897712,73.20654387379666,26.6422545817853,213.2,412.2952745,59.1855165783233,1048.7247136834858,101.8,1402.9572726842975,345.25
2007-08-03,8671.43,198.8449278,,102.540303,45.6,56.97321995,82.5,240.18039539790638,38.325856368464,109.0764085493634,355.75,32.0709046451024,72.52491869806299,26.315642003724882,209.1,409.808572,58.38511139544591,1007.7807142140329,100.6,1401.9963430454725,340.75
2007-08-06,8639.88,192.976068,,102.35504499999999,45.575,57.326816349999994,81.7,237.85265588303673,37.578925430144,107.42109564006793,351.5,31.6185950429888,72.34315198453402,25.755734727049887,208.8,405.829848,57.8515079401943,994.753078019207,101.0,1398.152624490173,337.75
2007-08-07,8746.97,189.494541,,103.281335,45.85,57.94561005,82.75,239.96878271473636,37.66191775662401,108.1180694966134,351.25,31.812442015323196,75.6603945064379,25.849052606495718,210.1,408.813891,59.05211571451041,1002.1974415591077,102.7,1420.2540061831448,342.0
2007-08-08,8964.18,190.489263,,105.13391499999999,46.725,59.00639925,84.5,243.98942369496567,39.769922849216,109.33777374556793,357.0,33.169370821664,77.79615339040342,26.87554928039988,215.0,427.46415975,60.7418599894738,1023.5999867363216,105.2,1436.5898100431675,351.75
2007-08-09,8805.32,182.531487,,104.207625,46.1,58.343406,82.1,238.69910661571666,39.75332438392,108.81504335315886,340.75,32.9970624018112,75.97848625511361,26.129006244833217,212.0,419.2580415,59.763586988179206,1002.1974415591077,102.3,1416.4102876278453,341.75
2007-08-10,8565.52,174.9715998,,102.077158,44.35,57.41521545,79.5,230.65782465525805,38.242864041984,104.72032194595431,340.25,32.4370600372896,73.47919394409013,24.869214872314473,207.4,407.3218695,58.1183096678201,988.2392599217941,99.9,1376.0512427972012,332.75
2007-08-13,8687.45,173.578989,,103.188706,45.475,57.592013650000005,80.3,234.8900783186573,42.541866553648006,106.46275658731794,340.0,32.7170612195504,75.11509436585096,25.61575790788114,209.7,411.3005935,58.7408470322803,996.6141689041822,101.6,1382.7777502689755,338.25
2007-08-14,8549.33,175.071072,,103.188706,45.175000000000004,56.79642175,80.1,232.35072612061776,42.160101851840004,104.54607848181794,353.5,31.833980567804804,72.70668541159198,25.42912214898947,208.0,411.3005935,56.473032347461,976.1421691694558,100.1,1356.8326500207038,328.0
2007-08-15,8661.59,174.07635,,102.632932,49.45,56.663823099999995,78.8,230.44621197208815,39.67033205744,103.3263742328634,349.5,31.575517938025595,71.70696848718259,25.475781088712388,208.7,417.2686795,56.2506975744395,990.1003508067693,99.3,1345.3014943548055,325.0
2007-08-16,8422.28,164.12913,,98.37199799999999,48.1,55.47043525,75.5,225.579120259179,35.753094247584,100.01574841427251,334.75,29.938587949424,70.11650974380402,24.029353957301975,205.2,410.55458275,54.9611558909148,955.6701694347294,96.25,1300.1378013300373,323.0
2007-08-17,8543.03,163.134408,,100.03931999999999,48.75,55.91243075,75.9,228.33008514038846,38.1764701808,101.14833093115887,344.5,30.7785914962064,72.47947701968076,24.262648655916557,206.3,406.82452900000004,56.117296710626604,955.6701694347294,98.55,1298.2159420523876,331.0
2007-08-20,8594.33,164.3280744,,99.20565899999998,49.050000000000004,55.91243075,76.95,229.17653587306833,36.533222116496006,101.9324265197725,353.75,30.584744523872,72.11594359262278,24.822555932591555,208.9,410.05724225,56.2062306198352,955.6701694347294,99.4,1332.8094090500826,335.0
2007-08-21,8603.21,164.4275466,,99.761433,49.825,55.691432999999996,76.1,228.75331050672844,37.230357658928,101.49681785943159,353.0,30.1755120267216,71.93417687909381,25.05585063120614,208.6,411.05192325,55.67262716458361,960.3228966471672,98.75,1315.512675551235,334.75
2007-08-22,8714.59,166.9143516,,102.077158,49.800000000000004,55.91243075,76.8,233.40878953646757,38.840408792640005,106.02714792697704,360.5,30.735514391243196,72.75212708997421,25.942370485941552,211.0,415.776658,56.561966256669606,971.4894419570179,101.0,1334.7312683277323,344.0
2007-08-23,8738.5,168.108018,,103.37396399999999,50.050000000000004,56.2218276,77.25,234.6784656354874,39.255370425040006,106.89836524765886,355.5,30.907822811096,72.52491869806299,25.98902942566447,211.8,418.26336050000003,56.339631483648105,993.8225325767196,101.1,1349.1452129101053,344.5
2007-08-24,8775.9,170.594823,,106.33809199999999,51.0,56.08922895,76.8,233.8320149028075,39.17237809856,108.46655642488612,355.0,30.9293613635776,72.6158020548275,26.40895988317072,211.2,415.2793175,56.38409843825241,995.6836234616947,100.8,1352.9889314654047,344.5
2007-08-27,8846.2,171.2911284,,106.060205,51.95,56.487024899999994,77.5,235.10169100182728,39.969104432768006,109.68626067384068,355.75,31.2955167557648,72.75212708997421,26.73557246123113,212.1,415.03064725,56.6953671204825,1000.3363506741326,101.2,1357.793579659529,346.0
2007-08-28,8714.69,168.4064346,,104.67076999999999,51.300000000000004,55.64723345,76.2,235.31330368499724,39.471150473888,109.0764085493634,347.0,30.584744523872,71.34343506012462,26.315642003724882,209.6,412.04660425000003,55.7615610737922,986.378169036819,100.5,1335.6921979665572,339.0
2007-08-29,8727.78,172.086906,,106.33809199999999,51.5,55.691432999999996,77.15,237.2178178335269,39.686930522736,108.72792162109067,346.25,30.670898733798403,71.16166834659563,26.73557246123113,208.2,414.03596625,55.717094119187905,987.3087144793066,100.2,1326.0829015783086,341.5
2007-08-30,8776.73,174.1758222,,108.19067199999999,51.900000000000006,55.91243075,77.4,239.96878271473636,39.33836275152,109.94762587004521,357.0,31.317055308246402,71.38887673850687,27.062185039291546,208.1,417.02000925000004,55.7615610737922,1000.3363506741326,101.0,1348.1842832712803,342.0
2007-08-31,8881.46,177.060516,,109.76536499999999,52.550000000000004,56.354426249999996,78.75,242.7197475959459,40.417262995760005,113.7809820810452,361.75,32.2216745124736,71.75241016556484,27.715410195412378,210.0,422.24208450000003,56.028362801418005,1015.2250777539335,101.7,1387.5823984630995,345.75
2007-09-03,8877.8,176.3642106,,109.950623,52.35,56.2218276,78.9,244.2010363781356,42.027314129472,112.56127783209067,365.0,32.1355203025472,72.20682694938729,27.52877443652071,209.9,420.2527225,56.16176366523091,1020.8083504088589,102.6,1384.699609546625,348.5
2007-09-04,8966.35,178.055238,,110.96954199999999,52.1,56.97321995,79.2,246.31716320983523,42.65805581072001,113.08400822449977,369.0,32.6739841145872,73.52463562247239,27.88338237841488,212.3,418.51203075,57.1400366665255,1053.3774408959237,103.5,1379.8949613525008,355.0
2007-09-05,8843.07,173.081628,,108.93170399999998,51.400000000000006,56.487024899999994,77.65,243.35458564545576,41.74514021944,112.03854743968155,363.5,32.1139817500656,72.43403534129851,26.744904249175715,210.7,415.2793175,56.428565392856704,1032.9054411611971,102.4,1371.2465946030773,347.75
2007-09-06,8830.1,168.108018,,108.839075,51.150000000000006,56.708022650000004,77.0,244.4126490613056,40.533452252832,110.64459972659067,360.75,32.1139817500656,71.97961855747606,26.782231400954046,211.4,416.02532825000003,56.117296710626604,1041.2803501435853,102.1,1375.0903131583764,345.75
2007-09-07,8676.13,162.7365192,,106.98649499999999,50.650000000000006,56.1334285,74.4,241.66168418009605,39.852915175696005,108.1180694966134,353.75,31.23090109832,69.88930135189278,25.56909896815822,210.1,415.2793175,54.694354163289,1015.2250777539335,100.5,1340.4968461606813,340.0
2007-09-10,8612.48,155.176632,,105.68968899999999,50.800000000000004,55.64723345,73.6,241.45007149692617,39.321764286224,105.85290446284067,353.0,30.886284258614403,69.07135114101237,25.083845995039887,208.5,415.2793175,54.0273498442245,1015.2250777539335,99.65,1306.8643088018111,337.5
2007-09-11,8717.16,156.4697706,,107.44963999999999,51.45,56.61962354999999,74.1,243.77781101179568,39.836316710400006,106.81124351559066,357.25,31.23090109832,69.79841799512829,25.662416847604053,209.1,416.771339,54.560953299476104,1029.183259391247,100.5,1328.965690494783,342.0
2007-09-12,8783.96,160.8465474,,108.561188,52.35,57.017419499999995,73.85,244.62426174447555,40.035498293952,107.24685217593158,363.0,31.2739782032832,70.07106806542177,26.129006244833217,210.0,423.2367655,54.6498872086847,1034.7665320461724,100.5,1333.7703386889073,346.25
2007-09-13,8878.05,158.9565756,,108.93170399999998,53.1,57.680412749999995,73.4,245.4707124771554,40.002301363360004,107.94382603247703,363.0,31.963211882694402,70.66180988439095,26.632922793840713,211.1,431.94022425,55.316891527749206,1031.044350276222,101.2,1334.7312683277323,347.75
2007-09-14,8772.58,153.48560460000002,,107.727527,52.45,57.23841725,71.7,243.77781101179568,38.010485527840004,105.6786609987043,355.75,31.855519120286402,69.48032624645259,26.27831485194655,207.5,431.691554,54.7388211178933,1021.7388958513463,99.6,1311.6689569959358,345.5
2007-09-17,8685.75,147.9151614,,107.727527,51.7,57.06161905,70.8,241.66168418009605,35.43772340696,103.50061769699977,348.25,31.325834750000002,68.75325939233666,25.979697637719887,206.1,430.69687300000004,54.160750708037405,1014.294532311446,98.8,1305.9033791629865,339.0
2007-09-18,8775.94,151.197744,,109.76536499999999,52.300000000000004,57.1942177,70.45,242.50813491277594,36.483426720608,105.15593060629523,356.25,31.609622800000004,69.70753463836381,26.744904249175715,206.6,435.1729375,55.2724245731449,1000.3363506741326,99.65,1326.0829015783086,342.25
2007-09-19,9006.76,152.5903548,,112.08108999999999,52.900000000000006,58.210807349999996,73.55,248.85651540787475,37.81130394428801,109.77338240590885,369.5,32.6574556,72.38859366291626,27.491447284742378,210.5,436.664959,57.27343753033841,1014.294532311446,103.2,1345.3014943548055,355.0
2007-09-20,8896.72,150.9987996,,110.96954199999999,51.0,57.8130114,72.05,247.16361394251504,36.5166236512,108.37943469281794,365.25,32.788434699999996,71.97961855747606,27.45412013296405,210.2,437.65964,56.8287679842954,1003.1279870015952,101.2,1326.0829015783086,351.75
2007-09-21,8897.34,154.18191,,114.39681499999999,51.5,56.97321995,71.2,250.97264223957438,35.35473108048001,109.68626067384068,366.25,32.76660485,70.52548484924422,28.01402740963904,211.9,438.15698050000003,56.38409843825241,1015.2250777539335,101.0,1323.200112661834,350.75
2007-09-24,8906.13,156.0718818,,120.4177,51.300000000000004,57.15001815,69.75,252.24231833859417,34.690792468640005,110.64459972659067,366.25,33.3123511,70.66180988439095,28.424626079200706,214.0,434.92426725,55.939428892209406,1009.641805099008,101.0,1315.512675551235,347.0
2007-09-25,8829.15,153.0877158,,116.06413699999999,51.25,56.7522222,68.7,252.03070565542419,34.856777121600004,108.98928681729521,361.0,32.788434699999996,69.66209295998156,27.995363833749877,212.5,436.41628875000004,55.316891527749206,1009.641805099008,100.2,1290.5285049417885,343.5
2007-09-26,8859.71,151.5956328,,119.49140999999999,51.5,56.929020400000006,68.6,253.7236071207839,34.956367913376006,110.20899106624975,365.0,32.941243650000004,69.66209295998156,28.25665389619821,211.7,439.649002,55.094556754727705,1000.3363506741326,102.3,1288.606645664139,344.5
2007-09-27,8885.95,151.3966884,,116.342024,51.900000000000006,56.575424,69.35,254.57005785346374,35.255140288704,111.25445185106794,380.0,33.42150035,69.79841799512829,28.275317472087377,211.1,440.1463425,55.2724245731449,1000.3363506741326,103.5,1278.9973492758902,348.75
2007-09-28,8933.48,151.49616060000002,,117.63883,52.300000000000004,56.79642175,68.85,255.62812126931354,37.645319291328,112.03854743968155,382.0,33.683458550000005,70.25283477895074,28.611261838092375,211.1,440.39501275000003,55.67262716458361,1001.26689611662,103.7,1278.0364196370656,349.25
2007-10-01,9022.55,154.97768760000002,,118.101975,52.25,56.929020400000006,69.3,258.8023115168629,37.66191775662401,113.25825168863612,391.75,33.7052884,71.5252017736536,29.376468449548206,212.7,440.1463425,57.362371439547005,1002.1974415591077,104.3,1303.9815198853366,353.75
2007-10-02,9073.99,159.15552,,114.21155699999998,51.650000000000006,56.97321995,71.5,259.2255368832029,37.429539242480004,115.52341672240883,382.0,33.85809735,73.29742723056118,29.4324591772157,213.0,438.40565075,59.05211571451041,1016.155623196421,106.1,1342.418705438331,358.25
2007-10-03,9088.7,163.4328246,,117.17568499999999,51.2,56.79642175,73.35,262.3997271307523,38.37565176435201,116.39463404309063,385.0,33.6616287,74.11537744144157,29.67508566377487,212.4,437.90831025,59.8969878519921,1028.2527139487595,106.5,1334.7312683277323,360.5
2007-10-04,9053.36,164.12913,,117.91671699999999,50.7,56.61962354999999,73.8,263.881015912942,38.956598049712,116.13326884688612,378.0,33.2686914,74.02449408467709,29.301814145991536,211.8,434.67559700000004,60.1193226250136,1033.835986603685,107.3,1340.4968461606813,356.75
2007-10-05,9075.35,165.7206852,,119.398781,50.900000000000006,56.575424,74.95,264.7274666456219,38.90680265382401,116.13326884688612,376.75,33.050392900000006,74.38802751173503,29.581767784329035,211.8,435.1729375,60.4305913072437,1066.4050770907495,107.6,1371.2465946030773,356.25
2007-10-08,9097.04,164.0296578,,124.956521,51.1,56.487024899999994,74.55,264.30424127928194,38.67442413968,116.13326884688612,371.75,33.6616287,74.20626079820606,29.67508566377487,212.0,433.1835755,60.5639921710566,1065.474531648262,108.0,1383.7386799078001,355.5
2007-10-09,9137.82,163.2338802,,125.41966599999999,51.300000000000004,56.487024899999994,74.25,267.0552061604915,38.442045625536004,115.61053845447701,372.25,33.85809735,73.88816904953035,29.84305784677737,213.1,437.65964,60.4305913072437,1084.0854404980132,111.1,1379.8949613525008,357.0
2007-10-10,9182.3,162.2391582,,124.40074700000001,51.150000000000006,56.575424,74.15,268.9597203090211,38.159871715504,116.91736443549974,374.5,34.16371525,74.47891086849954,30.2723200922282,215.9,436.664959,60.475058261848005,1113.8628946576155,112.1,1401.9963430454725,361.0
2007-10-11,9218.28,167.113296,,126.90172999999999,51.150000000000006,56.487024899999994,74.3,270.0177837248709,38.34245483376,118.13706868445428,375.0,34.491163,74.2517024765883,30.73890948945736,218.3,441.1410235,60.2082565342222,1098.0436221353268,112.3,1435.6288804043427,364.25
2007-10-12,9197.48,166.5164628,,126.068069,51.150000000000006,56.08922895,74.5,267.9016568931713,37.346546916,116.65599923929521,371.75,34.7094615,74.16081911982381,30.6642551859007,217.3,444.37373675000003,60.4305913072437,1096.1825312503518,110.2,1442.3553878761168,366.0
2007-10-15,9179.49,166.615935,,124.21548899999999,51.650000000000006,55.95663029999999,74.45,267.69004421000136,36.84859295712,115.08780806206794,382.0,34.73129135,73.16110219541443,30.850890944792365,216.7,442.63304500000004,59.852520897387805,1077.5716224006005,108.6,1464.4567695690885,362.75
2007-10-16,9062.73,165.123852,,123.10394099999999,51.5,55.2494375,73.0,265.9971427446417,36.549820581792005,112.90976476036337,374.0,34.4475033,72.66124373320973,30.402965123452365,210.5,439.89767225,59.141049623719006,1064.5439862057744,106.9,1441.3944582372917,359.75
2007-10-17,9071.81,164.9249076,,124.58600499999999,51.7,55.20523795,74.35,268.9597203090211,37.462736173072,113.34537342070429,382.5,34.9714197,72.43403534129851,30.888218096570693,208.5,430.69687300000004,59.0076487599061,1071.0578043031874,106.5,1441.3944582372917,361.75
2007-10-18,9027.48,161.4433806,,123.65971499999999,51.550000000000004,54.9842402,73.45,268.3248822595112,37.01457761008,111.16733011899974,380.75,35.1023988,71.79785184394707,30.514946578787367,207.8,431.1942135,58.296177486237305,1068.2661679757248,105.8,1438.5116693208172,358.5
2007-10-19,8937.2,161.2444362,,122.36290899999999,51.35,54.498045149999996,72.55,271.0758471407207,36.93158528360001,110.12186933418158,375.5,35.2333779,70.79813491953769,30.011030029779864,204.2,420.99873325000004,57.584706212568506,1069.1967134182123,104.9,1436.5898100431675,354.0
2007-10-22,8845.39,157.663437,,121.436619,51.35,54.1002492,71.55,264.9390793287919,36.267646671760005,108.1180694966134,369.25,34.578482400000006,70.02562638703952,29.469786328994033,202.5,414.53330675,56.6064332112739,1047.7941682409983,103.7,1412.5665690725461,349.0
2007-10-23,8903.23,159.5534088,,125.04915,52.2,54.05604965,71.45,265.78553006147166,38.027083993136,109.86050413797703,375.0,34.469333150000004,69.98018470865728,30.290983668117367,201.6,414.03596625,56.739834075086804,1056.1690772233862,105.1,1437.5507396819926,349.0
2007-10-24,8851.02,160.150242,,123.937602,52.300000000000004,53.614054149999994,70.45,263.6694032297721,38.010485527840004,109.77338240590885,374.0,34.032736150000005,69.38944288968808,30.048357181558202,202.6,410.05724225,55.717094119187905,1030.1138048337345,104.2,1397.1916948513483,344.0
2007-10-25,8917.45,162.3386304,,124.30811799999998,53.300000000000004,53.481455499999996,70.8,266.6319807941515,39.205575029152,111.16733011899974,375.0,34.5348227,69.16223449777685,31.35480749379986,201.6,418.26336050000003,55.5392263007707,1045.9330773560232,104.6,1401.9963430454725,346.25
2007-10-26,8962.92,158.658159,,124.21548899999999,53.800000000000004,53.6582537,69.6,266.20875542781164,39.471150473888,112.47415610002247,371.5,35.12422865,69.02590946263012,32.325313440036524,200.0,422.24208450000003,55.094556754727705,1056.1690772233862,106.3,1402.9572726842975,347.5
2007-10-29,9007.27,155.176632,,124.863892,54.050000000000004,53.79085235,69.75,267.9016568931713,40.36746759987201,114.21659074138611,374.25,36.1502316,69.43488456807034,32.66125780604152,198.1,427.96150025000003,55.2724245731449,1064.5439862057744,107.7,1443.3163175149416,347.75
2007-10-30,8939.21,153.9829656,,123.752344,53.150000000000006,53.87925145,69.3,267.0552061604915,38.1764701808,113.43249515277246,367.75,35.4080167,69.79841799512829,32.567939926595685,196.5,422.98809525,54.560953299476104,1071.0578043031874,106.9,1428.9023729325686,345.0
2007-10-31,9019.57,155.2761042,,124.956521,53.45,54.4538456,69.65,270.86423445755077,38.010485527840004,115.00068632999974,370.0,36.08474205,70.79813491953769,32.51194919892819,197.6,425.97213825,55.094556754727705,1058.960713550849,108.7,1458.6911917361392,348.75
